CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G;MAT_GRASSES;GRAISSES_SATUREES;GLUCIDES;SUCRES;FIBRES;PROTEINES;SEL;SODIUM;CALCIUM
8719200031449;Fruit d'Or Oméga 3 Doux - Sans huile de palme - 450g;Fruit d'Or;Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines, Light margarines, Salted margarines;450.0;50.0;10.0;0.0;0.0;;0.0;0.5;0.2;
3229820160672;Croustillant Chocolat;Bjorg;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Pépites de céréales croustillantes, Pépites de céréales au chocolat;437.0;15.0;4.3;61.0;15.0;9.8;9.7;0.48;0.192;
7613036938174;NESTLE DESSERT Pépites de chocolat au lait 100g;Nestlé dessert,Pépites;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats;555.0;34.1;20.1;53.3;51.2;3.6;6.7;0.13;0.052;
8585002484093;MAGGI Bouillon BIO Légumes 80g;Maggi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Produits déshydratés, Aliments à base de plantes séchées, Produits lyophilisés à reconstituer, Bouillons, Bouillons déshydratés, Bouillons de légumes, Bouillons cubes, Bouillons en poudre, Bouillons de légumes déshydratés, Bouillon de légumes déshydraté;233.0;6.9;2.8;38.0;15.0;3.6;2.9;43.0;17.2;
7613032910501;NESTLE DESSERT Praliné;Nestlé;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolat-pralin;555.0;34.4;13.8;53.4;51.4;2.8;6.5;0.09;0.036;
3451790852497;La Crème Semi-Epaisse Si Légère 4%MG;Elle et Vire, Elle & Vire;Produits laitiers, Crèmes, Crèmes UHT, Crèmes liquides, Succédanés de la crème, Crèmes extra-légères;76.0;4.3;2.9;6.3;4.2;0.2;2.9;0.11;0.044;
3451790961274;La Crème Anglaise;Elle & Vire;Produits laitiers, Condiments, Aides culinaires, Sauces, Sauces dessert, Crèmes anglaises, Aide culinaire sucrée, en:groceries;102.0;3.2;2.1;15.3;13.7;0.0;3.1;0.13;0.052;
3258231068000;Le Beurre Surgères 82%MG Doux;Surgères;Produits laitiers, Matières grasses, Produits à tartiner, Matières grasses à tartiner, Matières grasses animales, Matière grasse laitière, Produits laitiers à tartiner, Beurres, Beurres doux, Beurres de crème douce, Beurres AOP;744.0;82.0;57.0;0.8;0.8;0.0;0.7;0.05;0.02;
3228850000262;Pain AMS 7 céréales;Harrys;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie, Pains de mie aux céréales;282.0;6.8;0.7;41.2;5.0;6.5;10.7;1.13;0.452;
3250390145561;Biscuits tableau d'honneur chocolat au lait;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait, Petits beurres, Biscuits tablette de chocolat, Biscuits tablette de chocolat au lait, Petit beurre au chocolat;498.0;23.0;15.0;66.0;34.0;2.4;6.6;0.63;0.252;
3250390585718;Tableau d'honneur choco lait (pocket);Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat;509.0;26.0;15.0;61.0;40.9;2.1;6.7;0.43;0.172;
3250391305162;Tableau d'Honneur Choco Caramel;Chabrior,Les Mousquetaires,Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits au chocolat au lait, Biscuits tablette de chocolat, Biscuits tablette fourrée, Biscuits au caramel;481.0;22.0;14.0;64.0;39.0;2.1;5.7;0.45;0.18;
8712100691676;Amora Sauce Chunky Burger 258g;Amora;Condiments, Sauces, en:groceries;232.0;20.97;1.69;10.0;5.99;0.6;0.95;1.84;0.736;
3017620429484;Nutella;Ferrero,Nutella;Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao;539.0;30.9;10.6;57.5;56.3;;6.3;0.107;0.0428;
3228886048436;Lipton Ice Tea saveur pêche 1,5 L;Lipton;Plant-based foods and beverages, Beverages, Plant-based beverages, Artificially sweetened beverages, Tea-based beverages, Iced teas, Peach flavored iced teas, Sweetened beverages;20.0;0.0;0.0;4.6;4.5;;0.0;0.01;0.004;
7613035974685;hepar;Hépar;Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles, Eau minérale naturelle non gazeuse;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;0.0001;4e-05;549.0
3250390751342;Céréales forme fruits rouges;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner;384.0;1.5;0.4;82.0;16.0;5.1;8.1;0.66;0.264;
3250392550912;"muesli croustillant chocolat et noisette &quot;détox&quot;";Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Mueslis, Mueslis au chocolat;483.0;22.8;5.1;58.0;12.9;6.9;8.0;0.31;0.124;
4017100271311;Pick Up! Choco 6x28G;Bahlsen;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuit goûters;511.0;26.0;15.0;61.0;35.0;2.8;6.9;0.2;0.08;
5000159304245;M&M’s CRISPY;M&M’s;en:Snacks, en:Sweet snacks, en:Cocoa and its products, en:Confectioneries, en:Chocolate candies, en:Bonbons, fr:bonbon choc;485.0;21.0;14.0;69.0;57.0;;4.2;0.32;0.128;
3250390819455;Petits pains grillés blé complet;Chabrior,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Petits pains grillés;379.0;6.0;0.6;65.0;3.2;8.3;12.0;1.5;0.6;
3250391124800;Biscottes complètes sans sucre ajouté;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Biscottes, Pains grillés, Biscottes complètes;374.0;5.1;0.6;61.0;3.4;11.0;16.0;1.5;0.6;
3250391077236;Cuillers pâtissiers aux œufs frais;Chabrior,Sélection des Mousquetaires,Les Mousquetaires;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits secs, Boudoirs;357.0;3.4;1.0;73.0;45.0;1.8;7.5;0.46;0.184;
3250392393304;Biscottes goût brioché;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Biscottes;394.0;5.4;0.5;73.0;13.0;6.8;10.0;1.0;0.4;
3250392426132;Gouda;Paturages;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte pressée non cuite, Fromages des Pays-Bas, Goudas;358.0;28.6;19.1;0.5;0.5;0.5;23.4;2.02;0.808;
3250390952657;Tripes à la tomate;Jean Rozé;Viandes et dérivés, Plats préparés, Poissons et viandes et oeufs, Plats préparés à la viande, Abats, Produits tripiers, Spécialités à base de tripes, Tripes à la tomate, Tripes;97.0;2.6;1.1;0.7;0.7;0.5;18.0;1.1;0.44;
7622300068295;Milka Caramel;Milka;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Chocolats, Chocolats au lait, Chocolats au caramel, Chocolats au lait au caramel;545.0;33.0;19.0;56.0;51.0;1.2;4.3;0.26;0.104;
3760091721747;Beurre de cacahuètes du Nicaragua;Ethiquable;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Purées d'oléagineux, Beurres de légumineuses, Beurres de fruits à coques, Beurres de cacahuètes;649.0;55.0;7.9;13.0;8.3;0.0;23.0;0.6;0.24;
3760091727749;Purée d'Amande Complète Tunisie;Ethiquable;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Produits à tartiner, Fruits à coques et dérivés, Pâtes à tartiner végétales, Purées d'oléagineux, Beurres de fruits à coques, Purées d'amande, Purées d'amande complète;634.0;55.0;4.5;4.8;4.3;7.9;29.0;0.02;0.008;
3760091723574;Chocolat noir caramel pointe de sel;Ethiquable;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Chocolats, Chocolats noirs, Chocolats salés, Chocolats noirs salés, Chocolats au caramel, Chocolats noirs au caramel;559.0;37.0;22.0;44.0;38.0;7.7;7.8;0.24;0.096;
3250390114888;Haricots rouges;Saint eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Conserves, Légumineuses, Graines, Aliments à base de plantes en conserve, Graines de légumineuses, Légumineuses sèches, en:Common beans, Légumineuses en conserve, Haricots rouges, Haricots en conserve, en:Canned-kidney-common-beans;95.0;0.6;0.1;11.0;0.5;6.4;8.3;0.53;0.212;
7613287213396;Nesquik - Chocolat en poudre éco-recharge;Nestlé,Nesquik;Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre;386.0;3.6;1.6;78.9;75.1;7.7;5.1;0.41;0.164;
7613036352734;NESQUIK Moins de Sucres Poudre Cacaotée;Nestlé,Nesquik;Boissons, Cacao et dérivés, Cacaos et chocolats en poudre, Boissons instantanées, Cacaos en poudre, Chocolats en poudre, Poudre cacaotée sucrée pour boisson enrichie en vitamines et minéraux;327.0;5.4;2.2;45.2;25.0;29.6;9.1;0.08;0.032;252.0
8000500233917;Kinder Mini Eggs Lait sachet de 182g;Kinder,Ferrero;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, en:Festive foods, Confiseries chocolatées, Bonbons de chocolat, Aliments de Pâques, Oeufs en chocolat, Œufs de Pâques, Œufs en chocolat fourrés;583.0;37.2;22.0;52.4;52.1;;8.0;0.33;0.132;
1013239;Yaourt grec bio chèvre;mavrommatis;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts, Yaourts natures, Yaourts au lait de chèvre, Yaourts de chèvre nature;158.0;8.8;5.5;9.9;9.9;;8.1;0.23;0.092;
3046920028363;Excellence Noir Puissant 85%;Lindt;Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates;584.0;46.0;27.0;22.0;15.0;;12.5;0.02;0.008;
3250392603588;Lentilles corail bio;Saint eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Légumineuses sèches, Lentilles, Lentilles décortiquées, Lentilles rouges, Lentilles corail;332.0;2.3;0.4;45.8;3.0;11.6;26.3;0.05;0.02;
3250391282838;Galettes riz complet BIO;Regain,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Galettes de céréales soufflées, Galettes de riz soufflé, Galettes de riz complet soufflé;386.0;2.7;0.6;80.6;0.5;2.8;8.4;0.21;0.084;
8001665708050;Tortellini Pesto basilic pignons;RANA;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Plats à base de pâtes, Pâtes alimentaires, Pâtes farcies, Pates farcies aux légumes, Tortellini;295.0;13.0;4.3;32.0;3.3;;11.0;1.5;0.6;
3760094311631;Mes cookies Bio tout chocolat;Aline & Olivier;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Cookies, Cookies au chocolat;441.0;22.0;3.0;50.8;17.8;5.7;7.2;0.21;0.084;
3760020503833;Muesli chocolat noir et graines de lin;Jardin Bio étic,Léa Nature, Jardin bio;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Mueslis, Mueslis au chocolat;397.0;11.0;3.3;58.0;11.0;11.0;11.0;0.03;0.012;
3760324300121;Boulettes Végétales et Gourmandes;HappyVore;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Alternatives à la viande, Substituts de viande, Boulettes végétariennes, Substituts de viande à partir de protéines de pois;236.0;15.0;1.4;4.9;0.4;4.1;18.0;1.1;0.44;
3760050750016;Mayonnaise, comme celle de Mamie !;Les Sauces Morin;Condiments, Sauces, Mayonnaises, en:groceries;806.0;88.9;9.6;0.2;0.1;;1.0;0.6;0.24;
3250390012788;Onctueux Pâturages;Pâturages;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts, Yaourts natures, Yaourts brassés, Yaourts brassés nature;70.0;3.1;2.0;6.1;6.1;0.0;4.4;0.16;0.064;155.0
3250391531653;Quenelles De Saumon;Claude Leger, Monique ranou;Plats préparés, Plats préparés au poisson, Quenelles, Quenelles de poisson, Quenelles de saumon, Quenelle en sauce;133.0;8.4;4.5;10.0;0.5;0.0;3.8;0.7;0.28;
3250390729457;Lait Demi Ecrémé Filière Nutrition Bleu Blanc Cœur;Paturages (Intermarché),Pâturages;Produits laitiers, Laits, Laits homogénéisés, Laits demi-écrémés, Laits UHT, Laits de vache;46.0;1.6;1.0;4.8;4.8;0.0;3.2;0.1;0.04;
3069942320901;Menier Pâtissier Tablette;Nestlé,Menier;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolat noir pâtissier en tablette à 40% de cacao minimum, en:cacao-et-derives, en:chocolats, en:snacks-sucres;505.0;29.1;17.5;50.1;47.2;7.8;6.1;0.0;0.0;
3250390473459;Céleri rémoulade duo de moutarde;Monique ranou;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks salés, Amuse-gueules, Plats préparés, Frais, Légumes préparés, Plats préparés frais, Céleris Rémoulade, Entrées froides;121.0;11.0;0.8;3.1;1.6;3.0;1.0;0.79;0.316;
5415191769158;Zespri green;esprit green kiwifruit;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Fruits, Kiwis;81.0;0.66;0.087;14.7;8.8;3.0;1.17;0.006;0.0024;
3250390256311;Pâte sablée;Monique ranou;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes à tarte, Pâtes sablées;427.0;21.0;10.0;51.0;17.0;1.0;5.0;0.2;0.08;
3250391422715;L'intense chocolat noir 85%;Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs;582.0;45.7;29.1;24.1;15.7;14.0;11.6;0.01;0.004;
3272320012507;L'Ortolan Original 250g - Marque;Fromagerie Milleret, L'Ortolan;Dairies, Fermented foods, Fermented milk products, Cheeses, Specific products, Cow cheeses, Fresh foods, Products for specific diets, Soft cheeses with bloomy rind, French cheeses, Pasteurized cheeses, Products with reduced salt, Soft cheese with a natural rind, Soft cheeses with washed rind, Industrial cheese;338.0;28.0;20.8;0.8;0.1;0.0;18.4;1.3;0.52;
8719200056626;Cuisson Pratique;planta fin;Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Salted spreads, Spreadable fats, Vegetable fats, Margarines, Unsalted margarines, 80-unsalted-vegetable-fat-margarine-type;620.0;70.0;6.7;0.0;0.0;0.0;0.0;1.3;0.52;
3021690017700;Sauce aux tomates provençale;Zapetti,Raynal et Roquelaure;Conserves, Condiments, Sauces, Sauces tomate, Sauces provençales, en:groceries;54.0;0.2;0.05;10.5;6.5;1.5;2.0;1.0;0.4;
3660140846455;Brossard - brownie familial pepites de chocolat 285gr;Brossard;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Gâteaux au chocolat, Brownies;461.0;27.0;9.1;46.0;32.0;6.2;5.4;0.43;0.172;
3250392487669;Mélange de fruits exotiques au sirop léger;INTERMARCHE;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Desserts, Aliments à base de fruits et de légumes, Aliments à base de plantes en conserve, Fruits et produits dérivés, Fruits en conserve, Fruits au sirop;63.0;0.5;0.1;15.8;14.0;;0.5;0.01;0.004;
3250390820598;Luchon;Luchon;Boissons, Boissons alcoolisées, Vins, Eaux, Vins français, Eaux aromatisées, Boissons avec sucre ajouté, Coteaux des Baronnies;14.0;0.3;0.1;3.3;3.2;0.5;0.3;0.01;0.004;
3250391696055;Spécialité de pomme poire sans sucres ajoutés;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes poires;60.0;0.5;0.1;14.4;12.0;1.6;0.5;0.01;0.004;
3250391696017;Coupelles pomme framboise sans sucres ajoutés;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes framboise;54.0;0.0;0.0;12.7;9.6;1.6;0.0;0.0;0.0;
3250390139218;Paquito Pom Banan SSUCRE4;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes banane;70.0;0.3;0.1;16.1;14.9;;0.5;0.0;0.0;
3250390009092;Petit beurre;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres;443.0;11.3;7.6;76.6;18.6;;8.1;1.16;0.464;
3250390857426;Cake aux fruits;Chabrior;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Cakes aux fruits;362.0;12.5;1.3;56.0;33.6;;4.7;0.64;0.256;
3281780893915;Mon Taboulé Oriental;Pierre Martinet;Plats préparés, Plats à base de semoule, Taboulés, Taboulés orientaux, en:frais, en:plats-a-base-de-semoule, en:plats-prepares, en:plats-prepares-frais, en:taboules, en:taboules-a-l-huile-d-olive, en:taboules-frais, en:taboules-orientaux;183.0;6.7;0.8;25.0;5.4;2.1;4.5;0.9;0.36;
3250391612635;Biscuits sprits au beurre;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés, Biscuits sprits;480.0;27.5;19.0;60.8;20.1;1.8;5.6;0.76;0.304;
3498425562055;petit cake;Brossard;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Cakes aux fruits;382.0;13.0;1.2;60.0;36.0;3.2;4.5;0.5;0.2;
7622201515447;Pâte à tartiner Milka aux noisettes;Milka;Petit-déjeuners, Produits à tartiner, Surgelés, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao;555.0;34.0;4.6;58.0;57.0;2.1;3.8;0.18;0.072;
7622210450098;Prince goût tout choco;Lu;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés, Biscuits au chocolat au lait;464.0;18.0;5.7;67.0;34.0;5.1;7.1;0.54;0.216;
3250391289837;Fromage Le Petit chèvre frais;Pâturages;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de chèvre, Fromages à pâte fraîche;204.0;16.0;11.0;3.0;2.4;0.5;12.0;0.71;0.284;
3250390325512;Riz rond 15 min;Saint eloi,Sélection des Mousquetaires,Les Mousquetaires;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz à grain court;349.0;1.3;0.2;77.8;0.5;0.6;6.3;0.01;0.004;
