CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G
3250392500757;Ballotin 206g Cœur de Cerise;Ivoria;;
3250392417130;Etui 2 pâtés de foie + 2 pâté de campagne;Onno, Monique Ranou;Viandes et dérivés, Viandes, Charcuteries, Charcuteries diverses, Pâté, Pâtés de porc, Pâtés de campagne;
3250392333546;Sirop Fraise;Paquito;Boissons, Sirops, Sirops aromatisés, Sirops de fraise;
3250392196530;Goutak parfum chocolat x16;Chabrior;;
3250392049911;Onctueux Sucre de canne;Pâturages;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Yaourts brassés, Yaourts sucrés;
3250391959242;Double Déj fourré au yaourt;Chabrior;Snacks, Petit-déjeuners, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits fourrés;
3250391943005;Fruits du soleil;Pommette;;
3250391867011;Cappuccino Saveur Chocolat - Plaisir onctueux - Planteur des Topiques;Planteur des Tropiques;Boissons;
3250391823208;Boisson à l'eau minérale naturelle aromatisée;Intermarche, Luchon;Boissons, Eaux, Eaux aromatisées;
3250391804948;Lait et céréales arôme vanille 2x250 ml dès 6 mois;Pommette;Boissons;
3250391799817;Cocktail sans alcool planteur;ON OFF;;
3250391776689;Oeufs de lompe noirs & rouges;Odyssée;Conserves, Poissons et viandes et oeufs, Frais, Œufs de poisson, Semi-conserves, Œufs de lump;
3250391759705;Cheese cake au citron;Páturages;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Cheesecakes, Cheesecakes au citron;
3250391684984;Mouss' Choco;Pâturages;;
3250391628506;Cuisses de poulet surgelées;Grillero;Viandes et dérivés, Viandes, Poulet et dérivés, Volailles, Poulets, Cuisses de poulet;
3250391487134;olives dénoyautées fromage;Netto;;
3250391427963;Les Zigotos;Ivoria;;
3250391284979;Petit pot de crème au caramel;Pâturages;;
3250391168064;Ballotin 198g  Assortiment Noir;Ivoria;;545.0
3250391163526;Ballotin assortiment Les Pralinés;Milka, Ivoria;;
3250391105038;Quart Maroilles AOP;FE;;
3250391054640;Coleslaw;Claude Léger;Snacks, Snacks salés, Amuse-gueules, Plats préparés, Coleslaw;
3250391039142;Boisson à l'eau minérale naturelle aromatisée;Luchon;;
3250390571452;Riz Basmati naturellement parfumé sachet;Cloneboy, La Jonque;;
3250390129424;Boite assortiment Eclipse;Ivoria;;
3250390012979;Pâtury x16 saveur vanille, chocolat, caramel;Pâturages;;
3250390007463;Pâtury x4 Chocolat;Pâturages;Aides culinaires, Préparations pour desserts, Préparations pour desserts lactés;
260131022962;Pains au chocolat pur beurre;Intermarché;Pains au chocolat pur beurre;
211719016019;Jambon cuit au torchon;Le Torchonais;Jambon superieur;
3250391413256;Fondue petits légumes;Intermarché ;;60.0
3250391410682;Pommette Hachis Parmentie;Pommette;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats au bœuf, Hachis parmentier;73.0
3250392430115;Edam;Páturages;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages des Pays-Bas, Edam;325.0
3250391591619;Jardinière De Légumes Pour Bébé, Dès 6 Mois, Les 2 Bols De;Pommette;;52.0
3511244392204;Fougasse Pizza Chevre PC;Intermarche;Snacks, Snacks salés, Amuse-gueules, Fougasses;288.0
30200210;les lichous;Keltia Nevez;Crêpes et galettes, Crêpes, Crêpes sucrées;370.0
11179809;blé;Saint Eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Blés, Blés tendres;
3267180394016;Sun roll;suneo;Glaces aux fruits;82.0
3250392262143;Sablés café;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés;500.0
3760134130123;Melon;Le melon Le Benac est un produit phare de la Maison Ballester Sénéchal.;;
3250392259501;Tarti Dej goût chocolat noisette le paquet de 200 g;Chabrior;;458.0
3250392270322;Mousseline petits pois à la crème fraîche;Saint Eloi,Intermarché;;119.0
3760097451211;Miel Toutes Fleurs;Miellerie Veron;Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels français;350.0
3434030080102;Baguette;Intermarche;;
3429733222454;Le Bonifieur, Dosettes souples, cafe decafeine, le sachet de 32;café le Bonifieur;Décaféiné;
3250392366186;Galette frangipanne chocolat;intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Galettes des rois;
3250390305361;Ids Gesiers De Canard;Intermarché;Poissons et viandes et oeufs, Abats, Gésiers, Gésiers de canard;179.0
3210790103325;Compote de pommes;Paquito;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme;51.0
3250392450373;Fromage pour tartiflette Fondant;Paturages (Intermarché);;326.0
1810181012797;Beignets parfum choco noisettes;Intermarché;Snacks, Snacks sucrés, Beignets sucrés;394.0
606009841;Beignets framboises;Intermarché;Snacks, Snacks sucrés, Beignets sucrés;304.0
2143619693077;Petit salé aux lentilles vertes;Monique ranou;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à base de lentilles, Petits salés aux lentilles;
3017760694995;lu prince chocolat;;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat, Biscuits fourrés;
2456354016798;bethmale;;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages;
3660071026438;Tout frais , tout prêt !, Mini feuilles de vignes farcies au riz, la barquette de 200 g;Intermarche;Plats préparés, Feuilles de vigne farcies;165.0
3250392084158;Duo de carottes le sachet de 600 g;Saint Eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Surgelés, Légumes et dérivés, Aliments à base de plantes surgelés, Légumes surgelés, Carottes, Carottes surgelées, Carottes en rondelles surgelées;30.0
7850790;noir absolu;Nestlé;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats;595.0
3661423000526;Donuts;Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Donuts;368.0
3250392476441;Madeleines longues;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Madeleines;414.0
6278742437697;pain au chocolat pur beurre;intermarche;Snacks, Snacks sucrés, Viennoiseries, Pains au chocolat;
260146017717;Pain au chocolat;Intermarché ;Snacks, Snacks sucrés, Viennoiseries, Pains au chocolat;
675006567;pain complet la fournée campagnarde;Intermarché;;257.0
211178014304;Mousse de foie forestière;Intermarche;Viandes et dérivés, Produits à tartiner, Viandes, Charcuteries, Produits à tartiner salés, Mousses salées, Mousses de foies;333.0
3700128360303;Baguette Millavoise;Galzin;;280.0
3250392207564;100% Pur Jus d'Orange - Pulpe;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus;37.0
3250390969617;Bifidus Actif Vanille;Paturages;;93.0
210853018569;Cantal entre-deux;Intermarché;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Cantal, Cantal entre-deux;367.0
3023481030707;Génépi des Pères Chartreux;Chartreuse;Boissons, Boissons alcoolisées, Liqueurs, Genepi;
1080536;le captivant chocolat noir écorces d'oranges confites;les créations;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats noirs à l'orange;538.0
3760029424139;Pain De Son;Intermarché;;242.0
3250392007256;, Choux fleurs précuits vapeur, le sachet de 750 g;Saint Eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Surgelés, Légumes et dérivés, Aliments à base de plantes surgelés, Légumes surgelés, Légumes-feuilles, Choux-fleurs, Choux-fleurs en fleurettes surgelés;21.0
211405023680;Jambon cuit supérieur, teneur reduite en sel;Intermarché;Viandes et dérivés, Viandes, Charcuteries, en:Specific products, Jambons, en:Products for specific diets, Jambons blancs, Produits à teneur réduite en sel, Charcuteries à teneur réduite en sel, Jambons blancs à teneur réduite en sel;110.0
209083017589;Le Torchonnay Jambon Supérieur;Intermarché;Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons blancs;137.0
260034005581;Baguette saint Jean;Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de tradition française;
3250391410774;Spaghetti Bolognaise, L'assiette De 230g;Pommette;;64.0
3250391107100;Ivoria Chocolat BLC COCO2;Intermarché,Ivoria;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats blancs, Chocolats blancs à la noix de coco;557.0
3106220032955;Saucisses Lentilles;Intermarché;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à base de lentilles, Saucisses aux lentilles;102.0
3336971509073;Biscuits apéritif goût barbecue Hula Hoops;Vico,Intersnack,Hula Hoops;Snacks, Snacks salés, Amuse-gueules;510.0
5604260275571;Marmelada;Paquito;;248.0
3591270012819;Selectionne par votre magasin, Couronne des rois KOH LANTA fleur d'oranger, la couronne de 450 gr pour 4 a 6 personnes;Intermarché;;350.0
3250390885078;Steaks Hachés Extra Tendre x2, Le Paquet, 240g;Jean roze;Viandes et dérivés, Viande de bœuf et dérivés, Viandes, Bœuf, Steaks de viande, Steaks de bœuf, Steaks hachés, Steaks de bœuf hachés;206.0
3250390446026;Haricots blancs à la tomate;Saint Eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Légumineuses, Graines, Graines de légumineuses, Plats préparés, Légumineuses sèches, en:Common beans, Légumes préparés, Haricots blancs, Haricots à la tomate;93.0
5000159451840;M&Ms Peanut;M&M's;Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat, Fruits à coques enrobés de chocolat, Cacahuètes au chocolat;
5425004980502;Brick Lit.lait 1 / 2 Ecreme 1er Prix *;Intermarché;Produits laitiers, Laits, Laits demi-écrémés;50.0
3250391342082;Jus de pamplemousse;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de pamplemousse, Jus de fruits pur jus, en:pure-grapefruit-juice;42.0
3250390701026;Carottes Rapées Sachet;Saint eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Légumes et dérivés, Légumes préparés, Carottes, en:Carrot salads, Carottes râpées, Carottes râpées assaisonnées;40.0
3250392417406;Tajine legume grillés;Saint Eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Légumes préparés, Tajine;117.0
3250392585150;la croix du pain;Intermarché;Boissons, Boissons alcoolisées, Vins, Vins rouges;
3250392053260;Odyssée Délice surimi & crabe le pot de 120 g;Intermarche;;244.0
3250392393632;Prefou vendeen;Intermarché;Snacks, Snacks salés, Amuse-gueules, Préfous;371.0
200021005583;baguette de tradition française;Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Baguettes, Pains de tradition française, Baguettes de tradition française;
3250392250775;Confiture Mirabelles;Intermarché,Elodie;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de prunes, Confitures de mirabelles;249.0
209226024863;Comte;Intermarche;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte pressée cuite, Fromages de France, Comté, en:aoc-cheeses, en:labeled-cheeses;413.0
3250390651772;Selectionne par votre magasin, Eclair au chocolat, les 2;Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Éclairs, Éclairs au chocolat;220.0
5604260033423;Presunto Fatiado;Intermarche;;100.0
260560005581;pain;Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains;
260078014433;Pain polka rond campaniere;Intermarché;;
3280730001967;Pain énergie;Intermarché;;282.0
216177022961;Mini viennoiseries assorties *12;Intermarché;;
3330319202558;Pâte d'Amandes Rose;Intermarché;Snacks, Snacks sucrés, Confiseries, Massepain, Pâtes d'amande;475.0
200470016079;Salade de pâtes;Intermarché;Plats préparés, Plats à base de pâtes, Salades composées, Salades de pâtes, en:salads;
260507003946;Petits pains x4;Intermarché;;
2887917029786;Dinde standard escalope;Intermarché;;
3250392349899;Pâturages Fromage blanc fraise vanille les 12 tubes de 40 g;Intermarche;;93.0
3250392355593;Petits pois carottes/ legumes moches;Intermarché;;60.0
3760232050101;Maki saumon;Intermarché;Plats préparés, Sushis et makis, Makis;176.0
2663058019424;L peyrol pâte aux cèpes;Intermarché;;
3250392552244;Les biscuits moches;Intermarché;;499.0
260775014439;Pain pave du larzac;Intermarche;;269.0
3250392298920;Biscuits apéritif Craquilles saveur barbecue;Intermarche;;520.0
3250392349707;Pain olives vertes & noires;Intermarché;;246.0
3250391999514;Pâturages Frutimax Yaourt avec morceaux de pommes les 4 pots de 125 g;Intermarche;;374.0
3250390916314;Calendrier de l’Avent;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, en:Festive foods, Aliments et boissons de Noël, Chocolats, Chocolats au lait, Calendriers de l'avent;546.0
260094012147;Pave multicereales campaniere;Intermarché;;271.0
261000013050;Le paillasse du Larzac;Intermarché;;256.0
3250390424550;Pain Pavé ;Intermarche;;
2661252025982;Jambon blanc;Intermarché;;
2886846032348;Viande bovine;Intermarché ;;
260034013050;Pain averonnais;Intermarché;;256.0
260100005125;Baguette parisienne;Intermarché ;;
260136027559;5 pains chocolats 5 croissants;Intermarché ;;
209091012279;Mousse Pur Canard;Intermarché;;402.0
209226024801;Comté;Intermarché;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte pressée cuite, Fromages de France, Comté, en:aoc-cheeses, en:labeled-cheeses;413.0
210844027686;Comte AOP;Intermarche;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte pressée cuite, Fromages de France, Comté, en:aoc-cheeses, en:labeled-cheeses;429.0
210863028671;Mimolette demi vieille;Intermarche;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages de France, Fromages à pâte pressée non cuite, Mimolettes, Mimolettes demi-vieilles, Fromages-du-nord-pas-de-calais;368.0
3760029429561;Pain Torsadé;Intermarché;;267.0
201026006568;Baguette épeautre;Intermarché;;
3250390108627;Planteur Regal DK ML;Intermarché,Planteur des tropiques;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés décaféinés, Cafés solubles, Cafés en poudre décaféinés;0.0
3250391331222;Sandwich Poulet Crudités Mayonnaise,;Monique Ranou;Sandwichs, Sandwichs à la volaille, Sandwichs aux crudités, Sandwichs au poulet;225.0
3250392496296;Les tuiles chocolat noir cereales;Les Créations;;532.0
3250392542382;Canapés apéritifs;Les creations;Sandwichs, Canapés;240.0
3250392702922;Le classique cake jambon et olives;les créations;;
3250392412265;pommette 3 légumes;pommette;;51.0
3250392171322;Liniment oléo-calcaire;Pommette;;
3250391591640;Légumes Verts, Semoule, Aliment Pour Bébé Dès 6 Mois, Les 2 Bols De;Pommette;;59.0
3250391591671;Carottes, Riz Et Jambon, Aliment Pour Bébé Dès 8 Mois, Les 2 Bols De;Pommette;;67.0
